,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
7186,21, State-gov,38251, Some-college,10, Never-married, Tech-support, Own-child, White, Female,0.0,0.0,20, United-States, <=50K
7187,33, Private,125761, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,36, United-States, <=50K
7188,28, Private,148645, Assoc-acdm,12, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
7189,48, Private,273435, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1579.0,40, United-States, <=50K
7190,43, Private,208613, Bachelors,13, Separated, Tech-support, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
7191,32, Private,192565, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40, United-States, <=50K
7192,28, Private,183885, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0.0,0.0,30, United-States, <=50K
7193,47, Self-emp-not-inc,243631, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,40, South, <=50K
7194,37, Private,191754, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,50, United-States, >50K
7195,26, Private,261278, Some-college,10, Separated, Sales, Other-relative, Black, Male,0.0,0.0,30, United-States, <=50K
7196,55, Private,127014, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,60, United-States, <=50K
7197,40, Private,197919, Assoc-acdm,12, Divorced, Sales, Unmarried, White, Female,0.0,0.0,40, United-States, <=50K
7198,31, Private,217460, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40, United-States, >50K
7199,39, Private,86551, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40, United-States, >50K
7200,54, Self-emp-inc,98051, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,54, United-States, >50K
7201,38, Private,215917, Some-college,10, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0.0,0.0,40, Philippines, <=50K
7202,53, Self-emp-not-inc,192982, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,85, United-States, <=50K
7203,27, Self-emp-not-inc,334132, Assoc-acdm,12, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,78, United-States, <=50K
7204,42, Private,136986, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40, United-States, >50K
7205,62, Private,116812, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
7206,47, Private,189123, 11th,7, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,1485.0,58, United-States, <=50K
7207,26, Private,89648, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,50, United-States, <=50K
7208,59, Private,99248, Some-college,10, Divorced, Other-service, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
7209,42, Private,57600, HS-grad,9, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,45, United-States, <=50K
7210,25, Private,199224, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45, United-States, >50K
7211,58, Private,140363, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,36, United-States, <=50K
7212,30, Private,308812, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,60, United-States, <=50K
7213,21, Private,275421, Some-college,10, Never-married, Craft-repair, Own-child, White, Female,0.0,0.0,40, United-States, <=50K
7214,61, Private,213321, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40, United-States, <=50K
7215,33, Private,157747, Assoc-acdm,12, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40, United-States, <=50K
7216,51, Private,182314, Masters,14, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40, United-States, >50K
7217,70, Private,220589, Some-college,10, Widowed, Exec-managerial, Not-in-family, White, Female,0.0,0.0,12, United-States, <=50K
7218,29, Self-emp-not-inc,189346, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,2202.0,0.0,50, United-States, <=50K
7219,46, Private,124071, Masters,14, Widowed, Prof-specialty, Not-in-family, White, Female,0.0,0.0,44, United-States, <=50K
7220,35, Federal-gov,20469, Some-college,10, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0.0,0.0,40, Philippines, <=50K
7221,31, Private,154227, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,43, United-States, >50K
7222,37, Private,105044, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,42, United-States, >50K
7223,43, Private,35910, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,43, United-States, >50K
7224,23, Private,189203, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
7225,41, Private,116493, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,13550.0,0.0,44, United-States, >50K
7226,42, Local-gov,19700, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,50, United-States, >50K
7227,26, Private,48718, 10th,6, Never-married, Adm-clerical, Not-in-family, White, Female,2907.0,0.0,40, United-States, <=50K
7228,45, Private,106113, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40, United-States, >50K
7229,25, Private,256263, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40, United-States, <=50K
7230,38, Private,120074, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,50, United-States, >50K
7231,28, Private,122922, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,50, United-States, <=50K
7232,68, Self-emp-not-inc,116903, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,2149.0,40, United-States, <=50K
7233,42, Local-gov,222596, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, >50K
7234,35, Private,107302, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40, India, <=50K
7235,36, Private,156400, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40, United-States, <=50K
7236,33, Private,53373, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,35, United-States, <=50K
7237,22, Private,58916, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,30, United-States, <=50K
7238,45, Local-gov,167159, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,50, United-States, >50K
7239,24, Private,283806, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
7240,36, Local-gov,61778, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,40, United-States, >50K
7241,41, Private,33310, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
7242,26, Self-emp-not-inc,202560, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,35, United-States, <=50K
7243,25, Self-emp-not-inc,60828, Some-college,10, Never-married, Farming-fishing, Own-child, White, Female,0.0,0.0,50, United-States, <=50K
7244,53, State-gov,153486, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,50, United-States, <=50K
7245,28, Local-gov,167536, Assoc-acdm,12, Widowed, Prof-specialty, Unmarried, White, Male,0.0,0.0,40, United-States, <=50K
7246,30, Local-gov,370990, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
7247,38, Self-emp-not-inc,198867, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
7248,37, Local-gov,174924, Some-college,10, Divorced, Protective-serv, Unmarried, White, Male,0.0,0.0,48, Germany, <=50K
7249,30, Private,175856, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,38, United-States, <=50K
7250,31, Private,220690, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,80, United-States, <=50K
7251,36, Private,160035, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3908.0,0.0,55, United-States, <=50K
7252,59, Self-emp-not-inc,116878, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60, Greece, <=50K
7253,33, Self-emp-not-inc,134737, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,35, United-States, <=50K
7254,29, Private,81648, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0.0,1887.0,55, United-States, >50K
7255,49, State-gov,122177, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40, United-States, >50K
7256,50, Federal-gov,69614, 10th,6, Separated, Craft-repair, Not-in-family, White, Male,0.0,0.0,56, United-States, <=50K
7257,33, Private,112115, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1902.0,45, United-States, >50K
7258,28, Private,299422, 7th-8th,4, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40, Mexico, <=50K
7259,24, Private,112854, Some-college,10, Never-married, Tech-support, Not-in-family, White, Female,0.0,0.0,16, United-States, <=50K
7260,32, Self-emp-not-inc,33417, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50, United-States, <=50K
7261,47, Federal-gov,224559, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,40, United-States, >50K
7262,24, Private,357028, Some-college,10, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
7263,37, Local-gov,51158, Some-college,10, Married-civ-spouse, Tech-support, Wife, White, Female,7298.0,0.0,36, United-States, >50K
7264,51, Private,186303, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40, United-States, >50K
7265,52, Private,127749, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50, United-States, <=50K
7266,22, Private,291386, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
7267,28, Private,138054, Assoc-acdm,12, Never-married, Other-service, Not-in-family, Other, Male,0.0,0.0,40, United-States, <=50K
7268,47, Self-emp-not-inc,174533, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
7269,43, Private,200835, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
7270,25, Private,108658, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,45, United-States, <=50K
7271,43, Private,180985, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,60, United-States, >50K
7272,25, Private,34803, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female,0.0,0.0,20, United-States, <=50K
7273,59, Private,75867, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60, United-States, <=50K
7274,29, Private,156819, Assoc-acdm,12, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,35, United-States, <=50K
7275,30, Private,61272, 9th,5, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,40, Portugal, <=50K
7276,24, Private,39827, Some-college,10, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,0.0,0.0,40, Puerto-Rico, <=50K
7277,38, Private,130007, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
7278,37, Self-emp-not-inc,80324, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60, United-States, >50K
7279,26, Private,322614, Preschool,1, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Male,0.0,1719.0,40, Mexico, <=50K
7280,30, Private,140869, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0.0,0.0,40, United-States, <=50K
7281,73, Local-gov,181902, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,10, Poland, >50K
7282,30, Private,287908, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,40, United-States, <=50K
7283,33, Private,309630, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40, United-States, <=50K
7284,46, Private,28225, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,58, United-States, <=50K
7285,18, Private,39222, 11th,7, Never-married, Other-service, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
7286,22, Private,122272, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40, United-States, <=50K
7287,50, Self-emp-inc,198400, HS-grad,9, Married-civ-spouse, Sales, Husband, Black, Male,0.0,0.0,60, United-States, <=50K
7288,39, Self-emp-inc,283338, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298.0,0.0,40, United-States, >50K
7289,22, Private,208946, Some-college,10, Never-married, Sales, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
7290,33, Private,348416, HS-grad,9, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40, United-States, <=50K
7291,31, Private,379046, HS-grad,9, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0.0,0.0,40, Vietnam, <=50K
7292,29, Private,183887, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
7293,38, Self-emp-not-inc,127961, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,45, United-States, >50K
7294,24, Private,211129, Bachelors,13, Never-married, Sales, Own-child, White, Female,0.0,0.0,35, United-States, <=50K
7295,29, Local-gov,187649, HS-grad,9, Separated, Protective-serv, Other-relative, White, Female,0.0,0.0,40, United-States, <=50K
7296,49, Federal-gov,94754, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40, United-States, >50K
7297,33, Private,231826, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40, Mexico, <=50K
7298,28, Private,142764, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,48, United-States, <=50K
7299,22, Private,126822, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,60, United-States, <=50K
7300,37, Private,188069, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40, United-States, <=50K
7301,30, Private,284395, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50, United-States, <=50K
7302,49, Private,31267, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
7303,29, Private,161444, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40, Columbia, <=50K
7304,25, Private,144483, HS-grad,9, Separated, Exec-managerial, Unmarried, White, Female,0.0,0.0,40, United-States, <=50K
7305,36, Private,133655, HS-grad,9, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,0.0,0.0,40, United-States, <=50K
7306,36, State-gov,112074, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,45, United-States, <=50K
7307,21, Private,249727, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0.0,0.0,22, United-States, <=50K
7308,18, Private,165754, Some-college,10, Never-married, Other-service, Own-child, White, Female,0.0,0.0,30, United-States, <=50K
7309,30, Local-gov,172822, Assoc-voc,11, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
7310,44, Private,288433, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,40, United-States, <=50K
7311,40, Private,33331, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50, United-States, <=50K
7312,43, Private,168071, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,44, United-States, <=50K
7313,45, Private,207277, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50, United-States, >50K
7314,29, Private,130620, Some-college,10, Married-spouse-absent, Sales, Own-child, Asian-Pac-Islander, Female,0.0,0.0,26, India, <=50K
7315,40, Private,136244, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40, United-States, <=50K
7316,43, Private,972354, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,48, United-States, <=50K
7317,20, Private,245297, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,20, United-States, <=50K
7318,32, State-gov,71151, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,20, United-States, <=50K
7319,19, Private,118352, Some-college,10, Never-married, Other-service, Own-child, White, Female,0.0,0.0,16, United-States, <=50K
7320,21, Private,117210, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
7321,23, Private,120068, Assoc-voc,11, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40, United-States, <=50K
7322,24, Private,48343, 11th,7, Never-married, Other-service, Not-in-family, Black, Female,0.0,0.0,40, United-States, <=50K
7323,52, Private,84451, Assoc-voc,11, Divorced, Other-service, Not-in-family, White, Male,0.0,0.0,32, United-States, <=50K
7324,19, Private,281704, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,35, United-States, <=50K
7325,54, Private,123011, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45, United-States, >50K
7326,50, Private,104729, HS-grad,9, Divorced, Machine-op-inspct, Other-relative, White, Female,0.0,0.0,48, United-States, <=50K
7327,29, Private,110134, Some-college,10, Divorced, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
7328,17, Private,186067, 10th,6, Never-married, Tech-support, Own-child, White, Male,0.0,0.0,10, United-States, <=50K
7329,47, Private,214702, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,37, Puerto-Rico, <=50K
7330,46, Private,384795, Bachelors,13, Divorced, Prof-specialty, Unmarried, Black, Female,0.0,0.0,32, United-States, <=50K
7331,30, Private,175931, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,44, United-States, <=50K
7332,58, Private,366324, Some-college,10, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,30, United-States, <=50K
7333,48, Private,118717, Bachelors,13, Divorced, Prof-specialty, Not-in-family, Black, Female,0.0,0.0,40, United-States, <=50K
7334,23, Private,219835, Some-college,10, Never-married, Protective-serv, Own-child, White, Male,0.0,0.0,40, Mexico, <=50K
7335,23, Private,176486, Assoc-voc,11, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,36, United-States, <=50K
7336,45, Private,273435, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
7337,20, Private,182661, Some-college,10, Never-married, Sales, Own-child, Black, Male,0.0,0.0,20, United-States, <=50K
7338,26, Private,212304, 7th-8th,4, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,48, United-States, <=50K
7339,50, Local-gov,133963, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,40, United-States, >50K
7340,49, Private,165152, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,48, United-States, >50K
7341,26, Private,274724, Some-college,10, Never-married, Other-service, Other-relative, White, Male,0.0,0.0,40, Nicaragua, <=50K
7342,47, Private,196707, Prof-school,15, Divorced, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
7343,31, Private,213002, 12th,8, Never-married, Sales, Not-in-family, White, Male,4650.0,0.0,50, United-States, <=50K
7344,35, Private,148581, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1740.0,40, United-States, <=50K
7345,46, Private,459189, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1902.0,50, United-States, >50K
7346,28, Self-emp-not-inc,214689, 11th,7, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
7347,58, Private,289364, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688.0,0.0,45, United-States, >50K
7348,21, Private,174907, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40, United-States, <=50K
7349,50, Self-emp-not-inc,348099, 10th,6, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,50, United-States, <=50K
7350,31, Private,31600, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
7351,31, Self-emp-not-inc,286282, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,20, United-States, <=50K
7352,35, Self-emp-not-inc,181705, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3103.0,0.0,40, United-States, >50K
7353,33, Private,238912, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60, United-States, >50K
7354,34, Private,134737, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688.0,0.0,55, United-States, >50K
7355,37, Private,197429, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,45, United-States, >50K
7356,48, Private,47343, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40, United-States, >50K
7357,34, Federal-gov,67083, Bachelors,13, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,1471.0,0.0,40, Cambodia, <=50K
7358,24, Private,249957, Some-college,10, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40, United-States, <=50K
7359,55, Private,175942, HS-grad,9, Divorced, Priv-house-serv, Not-in-family, White, Female,0.0,0.0,40, France, <=50K
7360,50, Private,192982, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,1848.0,40, United-States, >50K
7361,40, Private,209547, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0.0,1977.0,60, United-States, >50K
7362,33, Private,142675, Bachelors,13, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,30, United-States, <=50K
7363,51, Federal-gov,190333, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
7364,30, Private,196396, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40, United-States, <=50K
7365,41, Private,166740, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40, United-States, <=50K
7366,47, Local-gov,174533, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40, United-States, >50K
7367,37, Private,118486, Bachelors,13, Separated, Prof-specialty, Unmarried, White, Female,4934.0,0.0,32, United-States, >50K
7368,40, Private,144067, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, <=50K
7369,36, Private,106964, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40, United-States, <=50K
7370,37, Private,178136, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,40, United-States, <=50K
7371,38, Private,196554, Prof-school,15, Separated, Prof-specialty, Not-in-family, White, Male,0.0,0.0,35, United-States, >50K
7372,40, Self-emp-not-inc,403550, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50, United-States, <=50K
7373,35, Private,498216, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,40, United-States, <=50K
7374,47, Self-emp-not-inc,192755, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,20, United-States, >50K
7375,33, Private,156192, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45, United-States, >50K
7376,45, Private,189802, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40, United-States, <=50K
7377,35, Self-emp-not-inc,179171, HS-grad,9, Never-married, Sales, Unmarried, Black, Female,0.0,0.0,38, Germany, <=50K
7378,32, Private,77634, 11th,7, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,45, United-States, <=50K
7379,23, Private,189830, Some-college,10, Married-civ-spouse, Other-service, Husband, Black, Male,0.0,0.0,50, United-States, <=50K
7380,19, Private,127190, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0.0,0.0,15, United-States, <=50K
7381,20, Private,138107, HS-grad,9, Never-married, Handlers-cleaners, Own-child, Black, Male,0.0,0.0,35, United-States, <=50K
7382,44, Self-emp-inc,269733, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,30, United-States, <=50K
7383,41, State-gov,227734, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,3464.0,0.0,40, United-States, <=50K
7384,19, Private,318822, Some-college,10, Never-married, Adm-clerical, Other-relative, White, Female,0.0,0.0,40, United-States, <=50K
7385,48, Private,48885, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,35, United-States, <=50K
7386,45, Private,205424, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,65, United-States, >50K
7387,40, Private,173858, 7th-8th,4, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0.0,0.0,42, Cambodia, <=50K
7388,34, Private,202450, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,55, United-States, >50K
7389,20, Private,154779, Some-college,10, Never-married, Sales, Other-relative, Other, Female,0.0,0.0,40, United-States, <=50K
7390,33, Private,180551, Some-college,10, Separated, Adm-clerical, Unmarried, White, Female,0.0,0.0,40, United-States, <=50K
7391,30, Private,177522, HS-grad,9, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0.0,0.0,20, United-States, <=50K
7392,23, Private,277328, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,32, Cuba, <=50K
7393,34, Private,112584, 10th,6, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,38, United-States, <=50K
7394,48, State-gov,85384, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40, United-States, >50K
7395,42, Private,69019, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40, United-States, >50K
7396,22, Private,112847, HS-grad,9, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0.0,0.0,40, United-States, <=50K
7397,60, Self-emp-not-inc,52900, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,42, United-States, >50K
7398,42, Private,37937, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55, United-States, >50K
7399,45, Private,59380, Bachelors,13, Separated, Exec-managerial, Not-in-family, White, Female,0.0,0.0,55, United-States, <=50K
7400,47, Private,114770, HS-grad,9, Divorced, Other-service, Own-child, White, Female,0.0,0.0,32, United-States, <=50K
7401,29, Private,216481, Masters,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40, United-States, >50K
7402,34, Private,176469, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,38, United-States, <=50K
